ID,Name,Parameter,Language,Frequency,Confidence,References
17-380-205-3,s_tye'lon,explain,Albanian (Tosk variety),,,
17-410-205-1,k__'lim,"intention, purpose",Albanian (Tosk variety),,,
17-410-205-3,su_'nim,"intention, purpose",Albanian (Tosk variety),,,
17-420-205-1,s_kak'ton,cause,Albanian (Tosk variety),,,
17-420-205-3,b_n,cause,Albanian (Tosk variety),,,
17-430-205-1,dy's_im,doubt,Albanian (Tosk variety),,,
17-430-205-3,s_il_,doubt,Albanian (Tosk variety),,,
17-440-205-1,du_'__on,suspect,Albanian (Tosk variety),,,
17-440-205-3,pan'deh,suspect,Albanian (Tosk variety),,,
17-441-205-1,tra_'ton,betray,Albanian (Tosk variety),,,
17-450-205-1,ne'voy_,"need, necessity",Albanian (Tosk variety),,,
17-460-205-1,i l_eht_,easy,Albanian (Tosk variety),,,
17-460-205-3,ko'lay,easy,Albanian (Tosk variety),,,
17-470-205-1,zor,difficult,Albanian (Tosk variety),,,
17-470-205-3,v___'tir_,difficult,Albanian (Tosk variety),,,
17-480-205-1,pro'von,"try, attempt",Albanian (Tosk variety),,,
17-480-205-3,ten'ton,"try, attempt",Albanian (Tosk variety),,,
17-490-205-1,m_nür_-,"way, manner",Albanian (Tosk variety),,,
17-510-205-1,e,and,Albanian (Tosk variety),,,
17-510-205-3,_e' e_e,and,Albanian (Tosk variety),,,
17-520-205-1,sepse,because,Albanian (Tosk variety),,,
17-530-205-1,po,if,Albanian (Tosk variety),,,
17-530-205-3,n_,if,Albanian (Tosk variety),,,
17-540-205-1,o,or,Albanian (Tosk variety),,,
17-540-205-3,ose,or,Albanian (Tosk variety),,,
17-540-205-5,a,or,Albanian (Tosk variety),,,
17-550-205-1,po,"yes, affirmative",Albanian (Tosk variety),,,
17-560-205-1,yo,"no, negative",Albanian (Tosk variety),,,
17-610-205-1,si,how?,Albanian (Tosk variety),,,
17-620-205-1,sa,how many?,Albanian (Tosk variety),,,
17-630-205-1,sa,how much?,Albanian (Tosk variety),,,
17-640-205-1,'c_far_,what?,Albanian (Tosk variety),,,
17-640-205-3,c_’,what?,Albanian (Tosk variety),,,
17-650-205-1,kur,when?,Albanian (Tosk variety),,,
17-660-205-1,ku,where?,Albanian (Tosk variety),,,
17-670-205-1,'c_il_i,which?,Albanian (Tosk variety),,,
17-680-205-1,kus_,who?,Albanian (Tosk variety),,,
17-680-205-3,'c_il_i,who?,Albanian (Tosk variety),,,
17-690-205-1,pse,why?,Albanian (Tosk variety),,,
18-110-205-1,z_,voice,Albanian (Tosk variety),,,
18-120-205-1,k_n'don,sing,Albanian (Tosk variety),,,
18-130-205-1,b_r'tet,"shout, cry out",Albanian (Tosk variety),,,
18-130-205-3,g_r'_et,"shout, cry out",Albanian (Tosk variety),,,
18-130-205-5,k_l_'_et,"shout, cry out",Albanian (Tosk variety),,,
18-130-205-7,kli_,"shout, cry out",Albanian (Tosk variety),,,
18-150-205-1,c_u__u'rit,whisper,Albanian (Tosk variety),,,
18-150-205-3,s_kil,whisper,Albanian (Tosk variety),,,
18-150-205-5,pis_'lon,whisper,Albanian (Tosk variety),,,
18-150-205-7,p___p_'rit,whisper,Albanian (Tosk variety),,,
18-160-205-1,blamu'rit,mumble,Albanian (Tosk variety),,,
18-170-205-1,fis_k_'len,whistle,Albanian (Tosk variety),,,
18-170-205-3,v_r___'len,whistle,Albanian (Tosk variety),,,
18-180-205-1,pis'kat,"shriek, screech",Albanian (Tosk variety),,,
18-180-205-3,s_k_i'ret,"shriek, screech",Albanian (Tosk variety),,,
18-180-205-5,g_r'_et,"shriek, screech",Albanian (Tosk variety),,,
18-190-205-1,ul__'rin,howl,Albanian (Tosk variety),,,
18-210-205-1,fl_et,"speak, talk",Albanian (Tosk variety),,,
18-210-205-3,fya'l_os,"speak, talk",Albanian (Tosk variety),,,
18-211-205-1,b_l'bet,"stutter, stammer",Albanian (Tosk variety),,,
18-220-205-1,_ot,say,Albanian (Tosk variety),,,
18-220-205-3,fl_et,say,Albanian (Tosk variety),,,
18-221-205-1,r__'fen,tell story,Albanian (Tosk variety),,,
18-221-205-3,tre'gon,tell story,Albanian (Tosk variety),,,
18-222-205-1,lig__'ron,speech (make a),Albanian (Tosk variety),,,
18-230-205-1,hes_t,silent (be),Albanian (Tosk variety),,,
18-230-205-3,s_un,silent (be),Albanian (Tosk variety),,,
18-240-205-1,'g_uh_,language,Albanian (Tosk variety),,,
18-260-205-1,'fyal__,word,Albanian (Tosk variety),,,
18-280-205-1,'em_r,name,Albanian (Tosk variety),,,
18-310-205-1,'pu_et,"ask (question, inquire)",Albanian (Tosk variety),,,
18-320-205-1,p_r'g_ig_et,answer,Albanian (Tosk variety),,,
18-320-205-3,g_eg_,answer,Albanian (Tosk variety),,,
18-330-205-1,fay_'sohet,"admit, confess",Albanian (Tosk variety),,,
18-330-205-3,pra'non,"admit, confess",Albanian (Tosk variety),,,
18-340-205-1,mo'hon,deny,Albanian (Tosk variety),,,
18-350-205-1,k_r'kon,"ask, request",Albanian (Tosk variety),,,
18-360-205-1,prem'ton,promise,Albanian (Tosk variety),,,
18-370-205-1,kund_r'__ton,refuse,Albanian (Tosk variety),,,
18-370-205-3,mo'hon,refuse,Albanian (Tosk variety),,,
18-380-205-1,nda'l_on,forbid,Albanian (Tosk variety),,,
18-390-205-1,k_or'ton,"rebuke, scold",Albanian (Tosk variety),,,
18-410-205-1,__'__et,call (=summon),Albanian (Tosk variety),,,
18-420-205-1,k_uhet,call (=name),Albanian (Tosk variety),,,
18-420-205-3,k_uan,call (=name),Albanian (Tosk variety),,,
18-430-205-1,_of'ton,announce,Albanian (Tosk variety),,,
18-440-205-1,ka'nos,threaten,Albanian (Tosk variety),,,
18-440-205-3,g_r'mohet,threaten,Albanian (Tosk variety),,,
18-440-205-5,k_rc__'non,threaten,Albanian (Tosk variety),,,
18-450-205-1,'mbur_et,boast,Albanian (Tosk variety),,,
18-450-205-3,kre'nohet,boast,Albanian (Tosk variety),,,
18-450-205-5,kapar'diset,boast,Albanian (Tosk variety),,,
18-510-205-1,'s_kruan,write,Albanian (Tosk variety),,,
18-520-205-1,l_e'd_zon,read,Albanian (Tosk variety),,,
18-520-205-3,k_n'don,read,Albanian (Tosk variety),,,
18-560-205-1,'l_et_r,paper,Albanian (Tosk variety),,,
18-570-205-1,'pen_,pen,Albanian (Tosk variety),,,
18-570-205-3,stil_o'graf,pen,Albanian (Tosk variety),,,
18-610-205-1,'l_ib_r,book,Albanian (Tosk variety),,,
18-670-205-1,po'et,poet,Albanian (Tosk variety),,,
18-670-205-3,vyers__'tar,poet,Albanian (Tosk variety),,,
18-710-205-1,'fyel,flute,Albanian (Tosk variety),,,
18-710-205-3,'fl_auto,flute,Albanian (Tosk variety),,,
18-720-205-1,tam'bur,drum,Albanian (Tosk variety),,,
18-720-205-3,'l_od_r,drum,Albanian (Tosk variety),,,
18-720-205-5,da'ule,drum,Albanian (Tosk variety),,,
18-730-205-1,bo'ri,"horn, trumpet",Albanian (Tosk variety),,,
18-730-205-3,trum'bet_,"horn, trumpet",Albanian (Tosk variety),,,
18-730-205-5,'korno,"horn, trumpet",Albanian (Tosk variety),,,
18-740-205-1,'r_ake,rattle,Albanian (Tosk variety),,,
19-110-205-1,vend,country,Albanian (Tosk variety),,,
19-120-205-1,at'_e,one's native country,Albanian (Tosk variety),,,
19-150-205-1,k_ü'tet2,"city, town",Albanian (Tosk variety),,,
19-160-205-1,fs_at,village,Albanian (Tosk variety),,,
19-160-205-3,ka'tund,village,Albanian (Tosk variety),,,
19-170-205-1,ku'fi,boundary,Albanian (Tosk variety),,,
19-210-205-1,'popul,people (populace),Albanian (Tosk variety),,,
19-210-205-3,_er_'zi,people (populace),Albanian (Tosk variety),,,
19-230-205-1,fis,"tribe, clan",Albanian (Tosk variety),,,
19-240-205-1,'kru_e,"chief, chieftain",Albanian (Tosk variety),,,
19-240-205-3,s_ef,"chief, chieftain",Albanian (Tosk variety),,,
19-240-205-5,bayrak'tar,"chief, chieftain",Albanian (Tosk variety),,,
19-250-205-1,'s_tag_,"staff, walking stick",Albanian (Tosk variety),,,
19-250-205-3,ma'stap,"staff, walking stick",Albanian (Tosk variety),,,
19-250-205-5,ba'stun,"staff, walking stick",Albanian (Tosk variety),,,
19-250-205-7,s_kop,"staff, walking stick",Albanian (Tosk variety),,,
19-310-205-1,k_eve'ris,"rule, govern",Albanian (Tosk variety),,,
19-320-205-1,mbret,"king, ruler",Albanian (Tosk variety),,,
19-330-205-1,mbret_'re___,queen,Albanian (Tosk variety),,,
19-360-205-1,fis'nik,"noble, nobleman",Albanian (Tosk variety),,,
19-360-205-3,bu'yar,"noble, nobleman",Albanian (Tosk variety),,,
19-370-205-1,'s_tetas,"citizen, subject",Albanian (Tosk variety),,,
19-370-205-3,n_n'__tetas,"citizen, subject",Albanian (Tosk variety),,,
19-410-205-1,zot,master,Albanian (Tosk variety),,,
19-420-205-1,sklav,slave,Albanian (Tosk variety),,,
19-420-205-3,rob,slave,Albanian (Tosk variety),,,
19-430-205-1,s__rb_'tor,servant,Albanian (Tosk variety),,,
19-450-205-1,ur__'ron,"command, order",Albanian (Tosk variety),,,
19-460-205-1,'bindet,obey,Albanian (Tosk variety),,,
19-460-205-3,g_eg_,obey,Albanian (Tosk variety),,,
19-470-205-1,l_e'yon,"let, permit",Albanian (Tosk variety),,,
19-510-205-1,mik,"friend, companion",Albanian (Tosk variety),,,
19-510-205-3,s_ok,"friend, companion",Albanian (Tosk variety),,,
19-520-205-1,ar'mik,enemy,Albanian (Tosk variety),,,
19-520-205-3,an'mik,enemy,Albanian (Tosk variety),,,
19-540-205-1,fk_i,neighbor,Albanian (Tosk variety),,,
19-550-205-1,'huayi,stranger,Albanian (Tosk variety),,,
19-550-205-3,yaban'_i,stranger,Albanian (Tosk variety),,,
19-560-205-1,mu_sa'fir,guest,Albanian (Tosk variety),,,
19-570-205-1,buy'tar,host,Albanian (Tosk variety),,,
19-580-205-1,ndih'mon,"help, aid",Albanian (Tosk variety),,,
19-590-205-1,pe'ngon,"hinder, prevent",Albanian (Tosk variety),,,
19-610-205-1,za'kon,custom,Albanian (Tosk variety),,,
19-610-205-3,a'det,custom,Albanian (Tosk variety),,,
19-610-205-5,za'nat,custom,Albanian (Tosk variety),,,
19-620-205-1,'z_nie,"strife, quarrel",Albanian (Tosk variety),,,
19-620-205-3,r_a'gat_,"strife, quarrel",Albanian (Tosk variety),,,
19-630-205-1,kom'pl_ot,"conspiracy, plot",Albanian (Tosk variety),,,
19-650-205-1,ta'kon,meet,Albanian (Tosk variety),,,
19-720-205-1,'kurv_,prostitute,Albanian (Tosk variety),,,
19-720-205-3,'bus_t_r,prostitute,Albanian (Tosk variety),,,
19-720-205-5,r_us'pi,prostitute,Albanian (Tosk variety),,,
20-110-205-1,l_uf'ton,fight (vb),Albanian (Tosk variety),,,
20-110-205-3,'zihet,fight (vb),Albanian (Tosk variety),,,
20-110-205-5,'r_ihet,fight (vb),Albanian (Tosk variety),,,
20-130-205-1,'l_uft_,"war, battle",Albanian (Tosk variety),,,
20-140-205-1,'pak_e,peace,Albanian (Tosk variety),,,
20-150-205-1,us_'tri,army,Albanian (Tosk variety),,,
20-170-205-1,us_'tar,soldier,Albanian (Tosk variety),,,
20-210-205-1,'arm_,"weapons, arms",Albanian (Tosk variety),,,
20-220-205-1,g___'dap,club,Albanian (Tosk variety),,,
20-220-205-3,stap,club,Albanian (Tosk variety),,,
20-220-205-5,k_r'ba__,club,Albanian (Tosk variety),,,
20-222-205-1,sa't_r,battle-ax,Albanian (Tosk variety),,,
20-222-205-3,s_'pat_,battle-ax,Albanian (Tosk variety),,,
20-230-205-1,ho'be,sling,Albanian (Tosk variety),,,
20-230-205-3,'tizg_,sling,Albanian (Tosk variety),,,
20-240-205-1,hark,bow,Albanian (Tosk variety),,,
20-250-205-1,s_ig_et_,arrow,Albanian (Tosk variety),,,
20-260-205-1,'s_tiz_,spear,Albanian (Tosk variety),,,
20-260-205-3,'hes_t_,spear,Albanian (Tosk variety),,,
20-270-205-1,'s_pat_,sword,Albanian (Tosk variety),,,
20-270-205-3,'kor__,sword,Albanian (Tosk variety),,,
20-280-205-1,top,"gun, cannon",Albanian (Tosk variety),,,
20-310-205-1,'bl_ind_,armor (defensive),Albanian (Tosk variety),,,
20-310-205-3,ar'mor,armor (defensive),Albanian (Tosk variety),,,
20-330-205-1,'kask_,helmet,Albanian (Tosk variety),,,
20-340-205-1,s_k_üt-,shield,Albanian (Tosk variety),,,
20-340-205-3,mbu'roy_,shield,Albanian (Tosk variety),,,
20-340-205-5,kal'kan,shield,Albanian (Tosk variety),,,
20-350-205-1,ka'l_a,fortress,Albanian (Tosk variety),,,
20-350-205-3,for'tes_,fortress,Albanian (Tosk variety),,,
20-350-205-5,k___'tyel_,fortress,Albanian (Tosk variety),,,
20-360-205-1,'kul_,tower,Albanian (Tosk variety),,,
20-410-205-1,fi'tore,victory,Albanian (Tosk variety),,,
20-420-205-1,'mundye,defeat,Albanian (Tosk variety),,,
20-420-205-3,'humbye,defeat,Albanian (Tosk variety),,,
20-420-205-5,s_parta'lim,defeat,Albanian (Tosk variety),,,
20-430-205-1,sul_'mon,attack,Albanian (Tosk variety),,,
20-430-205-3,'tur_et,attack,Albanian (Tosk variety),,,
20-440-205-1,mbron,defend,Albanian (Tosk variety),,,
20-450-205-1,t_r'hik_et,retreat,Albanian (Tosk variety),,,
20-460-205-1,dor_'zohet,surrender,Albanian (Tosk variety),,,
20-470-205-1,rob,"captive, prisoner",Albanian (Tosk variety),,,
20-470-205-3,haps,"captive, prisoner",Albanian (Tosk variety),,,
20-471-205-1,p_r'g_ues,"guard, sentinel",Albanian (Tosk variety),,,
20-471-205-3,kara'kol,"guard, sentinel",Albanian (Tosk variety),,,
20-480-205-1,'proy_,"booty, spoils",Albanian (Tosk variety),,,
20-490-205-1,kur_,ambush,Albanian (Tosk variety),,,
20-490-205-3,'prit_,ambush,Albanian (Tosk variety),,,
20-490-205-5,pu'si,ambush,Albanian (Tosk variety),,,
20-510-205-1,pes_ka'tar,fisherman,Albanian (Tosk variety),,,
20-520-205-1,grep,fishhook,Albanian (Tosk variety),,,
20-520-205-3,an'g_ist_r,fishhook,Albanian (Tosk variety),,,
20-530-205-1,'toy_,fishing line,Albanian (Tosk variety),,,
20-540-205-1,a'varde,fishnet,Albanian (Tosk variety),,,
20-540-205-3,'mrez__,fishnet,Albanian (Tosk variety),,,
20-540-205-5,val'kua,fishnet,Albanian (Tosk variety),,,
20-540-205-7,ka'rik_,fishnet,Albanian (Tosk variety),,,
20-550-205-1,day'l_an,fish trap,Albanian (Tosk variety),,,
20-550-205-3,sfrat,fish trap,Albanian (Tosk variety),,,
20-550-205-5,u's_ez_,fish trap,Albanian (Tosk variety),,,
20-560-205-1,'koy_,bait,Albanian (Tosk variety),,,
20-560-205-3,ka'r_em,bait,Albanian (Tosk variety),,,
20-610-205-1,g_uan,hunt,Albanian (Tosk variety),,,
20-620-205-1,k_it,shoot,Albanian (Tosk variety),,,
20-620-205-3,s_krep,shoot,Albanian (Tosk variety),,,
20-620-205-5,'s_tie,shoot,Albanian (Tosk variety),,,
20-630-205-1,humb s_e__,miss (target),Albanian (Tosk variety),,,
20-640-205-1,'grac_k_,trap (noun),Albanian (Tosk variety),,,
20-640-205-3,kur_,trap (noun),Albanian (Tosk variety),,,
20-640-205-5,'kref_z,trap (noun),Albanian (Tosk variety),,,
20-650-205-1,kur'_on,trap (vb),Albanian (Tosk variety),,,
20-650-205-3,kla'pos,trap (vb),Albanian (Tosk variety),,,
21-110-205-1,l_ig_,law,Albanian (Tosk variety),,,
21-150-205-1,g_ü'kat_0,court,Albanian (Tosk variety),,,
21-150-205-3,g_ük_0,court,Albanian (Tosk variety),,,
21-160-205-1,g_ü'kon2,judge (vb),Albanian (Tosk variety),,,
21-170-205-1,g_ü'kim2,judgment,Albanian (Tosk variety),,,
21-180-205-1,g_ü'kat_s5,judge (noun),Albanian (Tosk variety),,,
21-180-205-3,g_ü'kues0,judge (noun),Albanian (Tosk variety),,,
21-210-205-1,pa'dit_s,plaintiff,Albanian (Tosk variety),,,
21-210-205-3,an'kues,plaintiff,Albanian (Tosk variety),,,
21-220-205-1,i pa'dituri,defendant,Albanian (Tosk variety),,,
21-220-205-3,i aku'zuari,defendant,Albanian (Tosk variety),,,
21-230-205-1,d___mi'tar,witness,Albanian (Tosk variety),,,
21-230-205-3,s_a'hit,witness,Albanian (Tosk variety),,,
21-240-205-1,be'ton,swear,Albanian (Tosk variety),,,
21-240-205-3,p_rg__'ron,swear,Albanian (Tosk variety),,,
21-250-205-1,be,oath,Albanian (Tosk variety),,,
21-250-205-3,be'tim,oath,Albanian (Tosk variety),,,
21-250-205-5,'bes_,oath,Albanian (Tosk variety),,,
21-310-205-1,pa'dit,accuse,Albanian (Tosk variety),,,
21-310-205-3,aku'zon,accuse,Albanian (Tosk variety),,,
21-320-205-1,d_'non,condemn,Albanian (Tosk variety),,,
21-330-205-1,d_'non,convict (vb),Albanian (Tosk variety),,,
21-340-205-1,s_fay_'son,acquit,Albanian (Tosk variety),,,
21-350-205-1,i 'fays__m,guilty,Albanian (Tosk variety),,,
21-360-205-1,i pa'fays__m,innocent,Albanian (Tosk variety),,,
21-370-205-1,nd___'kim,"penalty, punishment",Albanian (Tosk variety),,,
21-380-205-1,'g_ob_,fine,Albanian (Tosk variety),,,
21-380-205-3,_e'rime,fine,Albanian (Tosk variety),,,
21-390-205-1,burg,"prison, jail",Albanian (Tosk variety),,,
21-440-205-1,_u'nim,rape,Albanian (Tosk variety),,,
21-460-205-1,zyar_'v_nie,arson,Albanian (Tosk variety),,,
21-510-205-1,vye_,steal,Albanian (Tosk variety),,,
21-520-205-1,ku'sar,thief,Albanian (Tosk variety),,,
21-520-205-3,'vye__s,thief,Albanian (Tosk variety),,,
21-520-205-5,l_a'nok,thief,Albanian (Tosk variety),,,
21-520-205-7,z_vata'rak,thief,Albanian (Tosk variety),,,
22-110-205-1,fe,religion,Albanian (Tosk variety),,,
22-120-205-1,per_n'di,God,Albanian (Tosk variety),,,
22-120-205-3,zot,God,Albanian (Tosk variety),,,
22-130-205-1,fal_'tore,"temple, church",Albanian (Tosk variety),,,
22-130-205-3,'kis__,"temple, church",Albanian (Tosk variety),,,
22-130-205-5,'tempul,"temple, church",Albanian (Tosk variety),,,
22-140-205-1,al_'tar,altar,Albanian (Tosk variety),,,
22-150-205-1,fl_i,"sacrifice, offering",Albanian (Tosk variety),,,
22-150-205-3,_e'ror,"sacrifice, offering",Albanian (Tosk variety),,,
22-160-205-1,a_u'ron,worship,Albanian (Tosk variety),,,
22-170-205-1,'fal_et,pray,Albanian (Tosk variety),,,
22-170-205-3,fal_,pray,Albanian (Tosk variety),,,
22-170-205-5,'l_utet,pray,Albanian (Tosk variety),,,
22-180-205-1,prift,priest,Albanian (Tosk variety),,,
22-190-205-1,i 's_e_t_,"holy, sacred",Albanian (Tosk variety),,,
22-220-205-1,predi'kon,preach,Albanian (Tosk variety),,,
22-230-205-1,be'kon,bless,Albanian (Tosk variety),,,
22-230-205-3,ura'ton,bless,Albanian (Tosk variety),,,
22-240-205-1,mal'kon,curse,Albanian (Tosk variety),,,
22-240-205-3,ka'tron,curse,Albanian (Tosk variety),,,
22-260-205-1,ag__'ron,fast (vb),Albanian (Tosk variety),,,
22-260-205-3,kres_'mon,fast (vb),Albanian (Tosk variety),,,
22-310-205-1,pa'rays_,heaven,Albanian (Tosk variety),,,
22-310-205-3,_e'net,heaven,Albanian (Tosk variety),,,
22-320-205-1,_e'nem,hell,Albanian (Tosk variety),,,
22-350-205-1,drek_,demon (evil spirit),Albanian (Tosk variety),,,
22-350-205-3,l_a'net,demon (evil spirit),Albanian (Tosk variety),,,
22-370-205-1,'i_ul,idol,Albanian (Tosk variety),,,
22-420-205-1,u___ta'ri,"magic, witchcraft, sorcery",Albanian (Tosk variety),,,
22-420-205-3,si'hir,"magic, witchcraft, sorcery",Albanian (Tosk variety),,,
22-420-205-5,s_trig_'ri,"magic, witchcraft, sorcery",Albanian (Tosk variety),,,
22-420-205-7,mag_ista'ri,"magic, witchcraft, sorcery",Albanian (Tosk variety),,,
22-430-205-1,mag_i'star,"sorcerer, witch",Albanian (Tosk variety),,,
22-430-205-3,'u___t_s,"sorcerer, witch",Albanian (Tosk variety),,,
22-440-205-1,'or_,"fairy, elf",Albanian (Tosk variety),,,
22-440-205-3,s_toyzo'vale,"fairy, elf",Albanian (Tosk variety),,,
22-450-205-1,l_u'gat,"ghost, phantom",Albanian (Tosk variety),,,
22-450-205-3,'k_ipul,"ghost, phantom",Albanian (Tosk variety),,,
22-450-205-5,kuku'vrik_,"ghost, phantom",Albanian (Tosk variety),,,
22-470-205-1,o'gur,"omen, portent",Albanian (Tosk variety),,,
22-470-205-3,v_ng,"omen, portent",Albanian (Tosk variety),,,
