,Albanian,Parameter,Bulgarian,Hungarian,Romanian
760,dasm,marriage,brakosacetanie,hazassag,nunta
761,dasm,marriage,svatba,hazassag,casatorie
762,dasm,marriage,svatba,hazassag,nunta
763,dasm,marriage,vencavane,hazassag,casatorie
764,dasm,marriage,vencavane,hazassag,nunta
765,dasm,marriage,vencavka,hazassag,casatorie
766,dasm,marriage,vencavka,hazassag,nunta
768,baba,father,basta,apa,tata
769,at,father,basta,apa,tata
770,nn,mother,majka,anya,mama
771,prindr,parents,roditeli,szulk,parin
772,bir,son,sin,fiu,fiu
773,dyal,son,sin,fiu,fiu
774,biy,daughter,dasterja,leany,fic
775,vla,brother,brat,fiver,frate
784,motr,sister,sestra,nver,sora
787,gu,grandfather,djado,nagyapa,tatamare
788,gu,grandfather,djado,nagyapa,bunic
791,gue,grandmother,baba,nagyanya,mamamare
792,gue,grandmother,baba,nagyanya,bunica
795,nip,grandson,vnuk,fiuunoka,nepot
796,mbes,granddaughter,vnucka,leanyunoka,nepoata
797,aa,uncle,cico,nagybaczi,unchiu
798,day,uncle,cico,nagybaczi,unchiu
801,teze,aunt,lelja,nagyneni,matu
802,hal,aunt,lelja,nagyneni,matu
806,nip,nephew,plemennik,unokaocz,nepot
807,mbes,niece,plemennica,unokahug,nepoata
808,kusri,cousin,bratovced,unokatestver,var
809,kusri,cousin,bratovced,unokatestver,vara
810,kusri,cousin,bratovced,unokatestver,verisor
811,kusri,cousin,bratovced,unokatestver,verisoar
812,prnik,ancestors,praroditeli,sok,stramosi
813,prnik,ancestors,praroditeli,sok,strabuni
814,prnik,ancestors,praroditeli,eldok,stramosi
815,prnik,ancestors,praroditeli,eldok,strabuni
816,prnik,ancestors,praotci,sok,stramosi
817,prnik,ancestors,praotci,sok,strabuni
818,prnik,ancestors,praotci,eldok,stramosi
819,prnik,ancestors,praotci,eldok,strabuni
820,gur,ancestors,praroditeli,sok,stramosi
821,gur,ancestors,praroditeli,sok,strabuni
822,gur,ancestors,praroditeli,eldok,stramosi
823,gur,ancestors,praroditeli,eldok,strabuni
824,gur,ancestors,praotci,sok,stramosi
825,gur,ancestors,praotci,sok,strabuni
826,gur,ancestors,praotci,eldok,stramosi
827,gur,ancestors,praotci,eldok,strabuni
828,trgimtr,descendants,potomci,leszarmazottak,descendenti
829,trgimtr,descendants,potomci,leszarmazottak,coboritori
830,pasars,descendants,potomci,leszarmazottak,descendenti
831,pasars,descendants,potomci,leszarmazottak,coboritori
832,vyeh,fatherinlawofaman,tast,apos,socru
833,vyeh,motherinlawofaman,tasta,anyos,socra
834,ndr,soninlawofaman,zet,v,ginere
835,nuse,daughterinlawofaman,snaxa,meny,nora
836,erk,stepfather,vtoribasta,mostohapa,tatavitreg
837,kaflor,stepfather,vtoribasta,mostohapa,tatavitreg
838,vitrk,stepfather,vtoribasta,mostohapa,tatavitreg
839,erk,stepmother,mastexa,mostohanya,mamavitreg
840,vitrke,stepmother,mastexa,mostohanya,mamavitreg
841,yetr,stepson,doveden,mostohafiu,fiuvitreg
842,postrk,stepson,doveden,mostohafiu,fiuvitreg
843,birigetur,stepson,doveden,mostohafiu,fiuvitreg
844,dyligetur,stepson,doveden,mostohafiu,fiuvitreg
845,biyegetur,stepdaughter,dovedena,mostohaleany,fatavitreg
846,vayzegetur,stepdaughter,dovedena,mostohaleany,fatavitreg
847,boak,orphan,sirak,arva,orfan
848,boak,orphan,sirak,arva,orfana
849,boak,orphan,sirace,arva,orfan
850,boak,orphan,sirace,arva,orfana
851,boar,orphan,sirak,arva,orfan
852,boar,orphan,sirak,arva,orfana
853,boar,orphan,sirace,arva,orfan
854,boar,orphan,sirace,arva,orfana
855,yetim,orphan,sirak,arva,orfan
856,yetim,orphan,sirak,arva,orfana
857,yetim,orphan,sirace,arva,orfan
858,yetim,orphan,sirace,arva,orfana
859,ve,widow,vdovica,ozvegy,vaduv
862,erzi,relatives,rodnini,rokon,rude
863,erzi,relatives,rodstvenici,rokon,rude
864,familye,family,semejstvo,czalad,familie
865,familye,family,familija,czalad,familie
875,kafs,animal,zivotno,allat,animal
876,kafs,animal,zivotno,allat,bestie
877,kafs,animal,dobice,allat,animal
878,kafs,animal,dobice,allat,bestie
879,bis,animal,zivotno,allat,animal
880,bis,animal,zivotno,allat,bestie
881,bis,animal,dobice,allat,animal
882,bis,animal,dobice,allat,bestie
883,maskul,maleadj,mazki,him,barbatesc
884,maskul,maleadj,mazkar,him,barbatesc
885,maskul,maleadj,samec,him,barbatesc
886,femr,femaleadj,zenska,nsteny,femeiesc
887,femr,femaleadj,zenski,nsteny,femeiesc
888,femr,femaleadj,samka,nsteny,femeiesc
889,bagti,livestock,dobitak,allatallomany,vite
890,bagti,livestock,dobitak,allatallomany,dobitoc
891,blegtori,livestock,dobitak,allatallomany,vite
892,blegtori,livestock,dobitak,allatallomany,dobitoc
893,kulot,pasture,pasa,legel,paste
894,kulot,pasture,pasbiste,legel,paste
895,kulot,pasture,pasiste,legel,paste
896,mera,pasture,pasa,legel,paste
897,mera,pasture,pasbiste,legel,paste
898,mera,pasture,pasiste,legel,paste
899,bari,herdsman,pastir,pasztor,cioban
900,bari,herdsman,pastir,pasztor,pastor
901,bari,herdsman,govedar,pasztor,cioban
902,bari,herdsman,govedar,pasztor,pastor
903,grazd,stable,konjusna,istallo,staul
904,grazd,stable,konjusna,istallo,grajd
905,grazd,stable,obor,istallo,staul
906,grazd,stable,obor,istallo,grajd
907,grazd,stable,kravarnik,istallo,staul
908,grazd,stable,kravarnik,istallo,grajd
909,hayat,stable,konjusna,istallo,staul
910,hayat,stable,konjusna,istallo,grajd
911,hayat,stable,obor,istallo,staul
912,hayat,stable,obor,istallo,grajd
913,hayat,stable,kravarnik,istallo,staul
914,hayat,stable,kravarnik,istallo,grajd
915,ge,cattlebovine,goveda,marha,vite
916,ge,cattlebovine,edardobitak,marha,vite
917,bagtietra,cattlebovine,goveda,marha,vite
918,bagtietra,cattlebovine,edardobitak,marha,vite
919,mesk,bull,bik,bika,taur
920,terak,bull,bik,bika,taur
921,ka,ox,vol,okor,bou
922,lop,cow,krava,tehen,vaca
923,vic,calf,tele,boryu,vitel
924,dele,sheep,ovca,yuh,oaie
925,dele,sheep,ovca,birka,oaie
926,en,sheep,ovca,yuh,oaie
927,en,sheep,ovca,birka,oaie
928,das,ram,oven,kos,berbec
929,das,ram,oven,uru,berbec
930,das,ram,oven,yuh,berbec
931,das,ram,koc,kos,berbec
932,das,ram,koc,uru,berbec
933,das,ram,koc,yuh,berbec
934,dele,ewe,ovca,nstenyyuh,oaie
935,keng,lamb,agne,kisbarany,micl
936,i,boar,nerez,vaddiszno,vier
937,i,boar,sopar,vaddiszno,vier
938,i,boar,gligan,vaddiszno,vier
939,dos,sow,svinja,diszno,scroafa
940,dos,sow,svinja,diszno,purcea
941,dos,sow,svinja,diszno,semana
942,dos,sow,svinja,diszno,samina
943,dos,sow,svinja,sertes,scroafa
944,dos,sow,svinja,sertes,purcea
945,dos,sow,svinja,sertes,semana
946,dos,sow,svinja,sertes,samina
947,dos,sow,svinja,vet,scroafa
948,dos,sow,svinja,vet,purcea
949,dos,sow,svinja,vet,semana
950,dos,sow,svinja,vet,samina
951,dos,sow,svinjamajka,diszno,scroafa
952,dos,sow,svinjamajka,diszno,purcea
953,dos,sow,svinjamajka,diszno,semana
954,dos,sow,svinjamajka,diszno,samina
955,dos,sow,svinjamajka,sertes,scroafa
956,dos,sow,svinjamajka,sertes,purcea
957,dos,sow,svinjamajka,sertes,semana
958,dos,sow,svinjamajka,sertes,samina
959,dos,sow,svinjamajka,vet,scroafa
960,dos,sow,svinjamajka,vet,purcea
961,dos,sow,svinjamajka,vet,semana
962,dos,sow,svinjamajka,vet,samina
963,dos,sow,seja,diszno,scroafa
964,dos,sow,seja,diszno,purcea
965,dos,sow,seja,diszno,semana
966,dos,sow,seja,diszno,samina
967,dos,sow,seja,sertes,scroafa
968,dos,sow,seja,sertes,purcea
969,dos,sow,seja,sertes,semana
970,dos,sow,seja,sertes,samina
971,dos,sow,seja,vet,scroafa
972,dos,sow,seja,vet,purcea
973,dos,sow,seja,vet,semana
974,dos,sow,seja,vet,samina
975,ine,sow,svinja,diszno,scroafa
976,ine,sow,svinja,diszno,purcea
977,ine,sow,svinja,diszno,semana
978,ine,sow,svinja,diszno,samina
979,ine,sow,svinja,sertes,scroafa
980,ine,sow,svinja,sertes,purcea
981,ine,sow,svinja,sertes,semana
982,ine,sow,svinja,sertes,samina
983,ine,sow,svinja,vet,scroafa
984,ine,sow,svinja,vet,purcea
985,ine,sow,svinja,vet,semana
986,ine,sow,svinja,vet,samina
987,ine,sow,svinjamajka,diszno,scroafa
988,ine,sow,svinjamajka,diszno,purcea
989,ine,sow,svinjamajka,diszno,semana
990,ine,sow,svinjamajka,diszno,samina
991,ine,sow,svinjamajka,sertes,scroafa
992,ine,sow,svinjamajka,sertes,purcea
993,ine,sow,svinjamajka,sertes,semana
994,ine,sow,svinjamajka,sertes,samina
995,ine,sow,svinjamajka,vet,scroafa
996,ine,sow,svinjamajka,vet,purcea
997,ine,sow,svinjamajka,vet,semana
998,ine,sow,svinjamajka,vet,samina
999,ine,sow,seja,diszno,scroafa
1000,ine,sow,seja,diszno,purcea
1001,ine,sow,seja,diszno,semana
1002,ine,sow,seja,diszno,samina
1003,ine,sow,seja,sertes,scroafa
1004,ine,sow,seja,sertes,purcea
1005,ine,sow,seja,sertes,semana
1006,ine,sow,seja,sertes,samina
1007,ine,sow,seja,vet,scroafa
1008,ine,sow,seja,vet,purcea
1009,ine,sow,seja,vet,semana
1010,ine,sow,seja,vet,samina
1011,mbyel,sow,svinja,diszno,scroafa
1012,mbyel,sow,svinja,diszno,purcea
1013,mbyel,sow,svinja,diszno,semana
1014,mbyel,sow,svinja,diszno,samina
1015,mbyel,sow,svinja,sertes,scroafa
1016,mbyel,sow,svinja,sertes,purcea
1017,mbyel,sow,svinja,sertes,semana
1018,mbyel,sow,svinja,sertes,samina
1019,mbyel,sow,svinja,vet,scroafa
1020,mbyel,sow,svinja,vet,purcea
1021,mbyel,sow,svinja,vet,semana
1022,mbyel,sow,svinja,vet,samina
1023,mbyel,sow,svinjamajka,diszno,scroafa
1024,mbyel,sow,svinjamajka,diszno,purcea
1025,mbyel,sow,svinjamajka,diszno,semana
1026,mbyel,sow,svinjamajka,diszno,samina
1027,mbyel,sow,svinjamajka,sertes,scroafa
1028,mbyel,sow,svinjamajka,sertes,purcea
1029,mbyel,sow,svinjamajka,sertes,semana
1030,mbyel,sow,svinjamajka,sertes,samina
1031,mbyel,sow,svinjamajka,vet,scroafa
1032,mbyel,sow,svinjamajka,vet,purcea
1033,mbyel,sow,svinjamajka,vet,semana
1034,mbyel,sow,svinjamajka,vet,samina
1035,mbyel,sow,seja,diszno,scroafa
1036,mbyel,sow,seja,diszno,purcea
1037,mbyel,sow,seja,diszno,semana
1038,mbyel,sow,seja,diszno,samina
1039,mbyel,sow,seja,sertes,scroafa
1040,mbyel,sow,seja,sertes,purcea
1041,mbyel,sow,seja,sertes,semana
1042,mbyel,sow,seja,sertes,samina
1043,mbyel,sow,seja,vet,scroafa
1044,mbyel,sow,seja,vet,purcea
1045,mbyel,sow,seja,vet,semana
1046,mbyel,sow,seja,vet,samina
1047,der,pig,prase,malac,purcel
1048,i,goat,koza,keczke,capra
1049,cyap,hegoat,kozel,bakkeczke,tap
1050,kec,kid,kozle,keczkegida,caprioara
1051,kec,kid,jare,keczkegida,caprioara
1052,kal,horseequine,kon,lomen,cal
1053,hamsor,stallion,zrebec,czdor,armasar
1054,hamsor,stallion,zrebec,men,armasar
1055,at,stallion,zrebec,czdor,armasar
1056,at,stallion,zrebec,men,armasar
1057,pel,mare,kobila,kanca,iapa
1058,mz,foal,konce,cziko,minz
1059,mz,foal,zrebce,cziko,minz
1060,gomar,ass,magare,szamar,asin
1061,gomar,ass,magare,szamar,magar
1062,gomar,ass,osel,szamar,asin
1063,gomar,ass,osel,szamar,magar
1064,magar,ass,magare,szamar,asin
1065,magar,ass,magare,szamar,magar
1066,magar,ass,osel,szamar,asin
1067,magar,ass,osel,szamar,magar
1068,musk,mule,katar,oszver,catir
1069,musk,mule,mule,oszver,catir
1072,gel,cock,petel,kakas,cocos
1073,pul,hen,kokoska,tyuk,gain
1074,pul,chicken,pile,czibe,puiudegain
1075,kluk,chicken,pile,czibe,puiudegain
1076,pat,goose,gaska,liba,gisc
1077,ros,duck,patica,kacza,rat
1080,zog,bird,ptica,madar,pasare
1081,zog,bird,pticka,madar,pasare
1114,ken,dog,kuce,kutya,ciine
1115,ken,dog,kuce,eb,ciine
1117,mace,cat,kotka,maczka,pisica
1118,mi,mouse,miska,eger,soarece
1119,mi,mouse,miska,patkany,soarece
1120,mi,mouse,plax,eger,soarece
1121,mi,mouse,plax,patkany,soarece
1122,pesk,fish,riba,hal,peste
1140,uyk,wolf,valk,farkas,lup
1141,ulk,wolf,valk,farkas,lup
1142,luan,lion,lav,oroszlan,leu
1143,ari,bear,mecka,medve,urs
1144,elpr,fox,lisica,roka,vulpe
1145,dre,deer,elen,szarvas,cerb
1146,dre,deer,sarna,szarvas,cerb
1147,maymun,monkey,majmuna,mayom,maimut
1148,elefant,elephant,slon,elefant,elefant
1149,deve,camel,kamila,teve,camil
1150,gamile,camel,kamila,teve,camil
1178,blet,bee,pcela,meh,albina
1188,miz,fly,muxa,legy,musca
1189,miz,fly,muxa,legy,sbura
1190,miz,fly,muxa,repul,musca
1191,miz,fly,muxa,repul,sbura
1192,miz,fly,letja,legy,musca
1193,miz,fly,letja,legy,sbura
1194,miz,fly,letja,repul,musca
1195,miz,fly,letja,repul,sbura
1196,fluturon,fly,muxa,legy,musca
1197,fluturon,fly,muxa,legy,sbura
1198,fluturon,fly,muxa,repul,musca
1199,fluturon,fly,muxa,repul,sbura
1200,fluturon,fly,letja,legy,musca
1201,fluturon,fly,letja,legy,sbura
1202,fluturon,fly,letja,repul,musca
1203,fluturon,fly,letja,repul,sbura
1209,krimb,worm,cervej,kukac,vierme
1210,krimb,worm,cervej,fereg,vierme
1211,gyarpr,snake,zmija,kigyo,sarpe
1212,bol,snake,zmija,kigyo,sarpe
1213,suval,snake,zmija,kigyo,sarpe
1214,sigetul,snake,zmija,kigyo,sarpe
1232,trup,body,tjalo,test,corp
1233,stat,body,tjalo,test,corp
1234,lkur,skin,koza,br,piele
1235,mis,flesh,plat,hus,carne
1236,flok,hairhead,kosa,hayszal,par
1237,le,hairhead,kosa,hayszal,par
1238,myekr,beard,brada,szakall,barba
1248,gak,blood,krav,ver,singe
1253,kock,bone,kost,czont,os
1254,bri,rib,rebro,borda,coasta
1255,bri,horn,rog,szarv,corn
1256,bri,horn,rog,kurt,corn
1257,bri,horn,rog,cz,corn
1258,bri,horn,korna,szarv,corn
1259,bri,horn,korna,kurt,corn
1260,bri,horn,korna,cz,corn
1261,bri,horn,trompet,szarv,corn
1262,bri,horn,trompet,kurt,corn
1263,bri,horn,trompet,cz,corn
1264,bri,horn,kornet,szarv,corn
1265,bri,horn,kornet,kurt,corn
1266,bri,horn,kornet,cz,corn
1267,bori,horn,rog,szarv,corn
1268,bori,horn,rog,kurt,corn
1269,bori,horn,rog,cz,corn
1270,bori,horn,korna,szarv,corn
1271,bori,horn,korna,kurt,corn
1272,bori,horn,korna,cz,corn
1273,bori,horn,trompet,szarv,corn
1274,bori,horn,trompet,kurt,corn
1275,bori,horn,trompet,cz,corn
1276,bori,horn,kornet,szarv,corn
1277,bori,horn,kornet,kurt,corn
1278,bori,horn,kornet,cz,corn
1279,trumbet,horn,rog,szarv,corn
1280,trumbet,horn,rog,kurt,corn
1281,trumbet,horn,rog,cz,corn
1282,trumbet,horn,korna,szarv,corn
1283,trumbet,horn,korna,kurt,corn
1284,trumbet,horn,korna,cz,corn
1285,trumbet,horn,trompet,szarv,corn
1286,trumbet,horn,trompet,kurt,corn
1287,trumbet,horn,trompet,cz,corn
1288,trumbet,horn,kornet,szarv,corn
1289,trumbet,horn,kornet,kurt,corn
1290,trumbet,horn,kornet,cz,corn
1291,korno,horn,rog,szarv,corn
1292,korno,horn,rog,kurt,corn
1293,korno,horn,rog,cz,corn
1294,korno,horn,korna,szarv,corn
1295,korno,horn,korna,kurt,corn
1296,korno,horn,korna,cz,corn
1297,korno,horn,trompet,szarv,corn
1298,korno,horn,trompet,kurt,corn
1299,korno,horn,trompet,cz,corn
1300,korno,horn,kornet,szarv,corn
1301,korno,horn,kornet,kurt,corn
1302,korno,horn,kornet,cz,corn
1303,bist,tail,opaska,farok,coada
1304,spin,back,grab,hat,spate
1305,spin,back,grab,hat,dos
1306,kuriz,back,grab,hat,spate
1307,kuriz,back,grab,hat,dos
1310,kok,head,glava,fey,cap
1311,krue,head,glava,fey,cap
1316,kafk,skull,cerep,koponya,craniu
1317,radake,skull,cerep,koponya,craniu
1318,sutak,skull,cerep,koponya,craniu
1319,porcek,skull,cerep,koponya,craniu
1320,tru,brain,mozak,agy,creieri
1321,futur,face,lice,arc,fat
1322,futur,face,lice,arc,obraz
1323,bal,forehead,celo,homlok,frunte
1324,noful,jaw,celjust,allkapocz,falca
1325,cul,jaw,celjust,allkapocz,falca
1326,fake,cheek,buza,orca,obraz
1327,fake,cheek,buza,orca,buca
1328,fake,cheek,strana,orca,obraz
1329,fake,cheek,strana,orca,buca
1330,myekr,chin,brada,all,barbie
1331,myekr,chin,bradicka,all,barbie
1332,su,eye,oko,szem,ochiu
1333,vetul,eyebrow,vezda,szemoldok,sprincean
1339,ves,ear,uxo,ful,ureche
1343,hund,nose,nos,orr,nas
1347,goy,mouth,usta,szay,gura
1350,buz,lip,ustna,ayak,buza
1351,guh,tongue,ezik,nyelv,limba
1352,mb,tooth,zab,fog,dinte
1357,kaf,neck,vrat,nyak,git
1358,kaf,neck,sija,nyak,git
1361,fut,throat,garlo,torok,gitlej
1362,fut,throat,garlo,torok,beregata
1363,gruk,throat,garlo,torok,gitlej
1364,gruk,throat,garlo,torok,beregata
1365,sup,shoulder,ramo,vall,umar
1369,krah,arm,raka,kar,brat
1373,bul,elbow,lakat,konyok,cot
1376,dor,hand,raka,kez,min
1379,gist,finger,prast,uyy,deget
1380,pulker,thumb,palec,huvelykuyy,degetulcelgros
1381,pulker,thumb,palec,huvelykuyy,policar
1382,ua,fingernail,nokat,korom,unghis
1384,kmb,leg,krak,lab,picior
1385,kmb,leg,noga,lab,picior
1389,gu,knee,koljano,terd,genunchiu
1390,kmb,foot,krak,lab,picior
1391,kmb,foot,noga,lab,picior
1392,kmb,foot,stapalo,lab,picior
1393,kmb,foot,xodilo,lab,picior
1401,gistikmbs,toe,prastnakrak,labuyy,degetdelapicior
1402,krah,wing,krilo,szarny,aripa
1403,pend,feather,pero,toll,pana
1404,pend,feather,perce,toll,pana
1405,goks,chest,gradenkos,mell,piept
1406,goks,chest,gardi,mell,piept
1407,gi,breastofwoman,garda,mell,ti
1408,gi,breastofwoman,grad,mell,ti
1414,zeng,udder,vime,tgy,uger
1415,zangl,udder,vime,tgy,uger
1416,kriz,navel,pap,koldok,buric
1417,zemr,heart,sarce,sziv,inima
1420,mli,liver,cerendrob,may,ficat
1425,bark,stomach,stomax,gyomor,pintece
1426,bark,stomach,stomax,gyomor,stomac
1427,bark,stomach,korem,gyomor,pintece
1428,bark,stomach,korem,gyomor,stomac
1429,stomak,stomach,stomax,gyomor,pintece
1430,stomak,stomach,stomax,gyomor,stomac
1431,stomak,stomach,korem,gyomor,pintece
1432,stomak,stomach,korem,gyomor,stomac
1433,skil,stomach,stomax,gyomor,pintece
1434,skil,stomach,stomax,gyomor,stomac
1435,skil,stomach,korem,gyomor,pintece
1436,skil,stomach,korem,gyomor,stomac
1437,cul,stomach,stomax,gyomor,pintece
1438,cul,stomach,stomax,gyomor,stomac
1439,cul,stomach,korem,gyomor,pintece
1440,cul,stomach,korem,gyomor,stomac
1441,mul,stomach,stomax,gyomor,pintece
1442,mul,stomach,stomax,gyomor,stomac
1443,mul,stomach,korem,gyomor,pintece
1444,mul,stomach,korem,gyomor,stomac
1481,an,womb,utroba,anyameh,pintece
1482,an,womb,matka,anyameh,pintece
1483,mitr,womb,utroba,anyameh,pintece
1484,mitr,womb,matka,anyameh,pintece
1485,koke,testicle,testikul,here,testicul
1486,koke,testicle,testikul,here,bos
1487,koke,testicle,testikul,here,coi
1488,koke,testicle,testis,here,testicul
1489,koke,testicle,testis,here,bos
1490,koke,testicle,testis,here,coi
1491,kar,penis,penis,penisz,put
1492,kar,penis,clen,penisz,put
1493,frumos,breathe,disam,legelzik,rasufla
1494,frumos,breathe,disam,legelzik,rasuflare
1495,frumos,breathe,disam,legezes,rasufla
1496,frumos,breathe,disam,legezes,rasuflare
1497,frumos,breathe,dax,legelzik,rasufla
1498,frumos,breathe,dax,legelzik,rasuflare
1499,frumos,breathe,dax,legezes,rasufla
1500,frumos,breathe,dax,legezes,rasuflare
1501,guhat,yawn,prozjavamse,cisit,casca
1502,guhat,yawn,prozinase,cisit,casca
1503,guhat,yawn,prozjavka,cisit,casca
1504,gogsin,yawn,prozjavamse,cisit,casca
1505,gogsin,yawn,prozinase,cisit,casca
1506,gogsin,yawn,prozjavka,cisit,casca
1509,kolet,cough,kasljam,kohog,tusi
1510,testin,sneeze,kixam,tuszszent,stranuta
1511,testin,sneeze,kixvam,tuszszent,stranuta
1512,dyersit,perspire,potjase,izzad,sudoare
1513,dyersit,perspire,potjase,izzad,nadueal
1514,ptum,spit,pljuja,kop,scuipa
1515,ptum,spit,pljuvam,kop,scuipa
1516,ptum,spit,xraca,kop,scuipa
1517,yarg,spit,pljuja,kop,scuipa
1518,yarg,spit,pljuvam,kop,scuipa
1519,yarg,spit,xraca,kop,scuipa
1520,gukson,vomit,povrastam,kihany,varsa
1521,gukson,vomit,povrastam,kihany,vomita
1522,gukson,vomit,povrastam,okadik,varsa
1523,gukson,vomit,povrastam,okadik,vomita
1524,vyel,vomit,povrastam,kihany,varsa
1525,vyel,vomit,povrastam,kihany,vomita
1526,vyel,vomit,povrastam,okadik,varsa
1527,vyel,vomit,povrastam,okadik,vomita
1528,kafson,bite,xapja,harap,musca
1529,kafson,bite,uxapvam,harap,musca
1530,lap,lick,liza,nyal,linge
1531,lap,lick,lizvam,nyal,linge
1532,lap,lick,blizvam,nyal,linge
1533,lpin,lick,liza,nyal,linge
1534,lpin,lick,lizvam,nyal,linge
1535,lpin,lick,blizvam,nyal,linge
1537,fle,sleep,spja,alszik,dormi
1538,fle,sleep,spja,alszik,somn
1539,gumon,sleep,spja,alszik,dormi
1540,gumon,sleep,spja,alszik,somn
1543,ndon,dream,sanuvam,almodik,vis
1544,zguan,wakeup,budjase,ebred,destepta
1545,zguan,wakeup,sabuzdam,ebred,destepta
1546,pyer,breakwind,pardja,szellent,bai
1547,psu,urinate,uriniram,vizel,urina
1548,psu,urinate,uriniram,vizel,pisa
1549,psu,urinate,pikaja,vizel,urina
1550,psu,urinate,pikaja,vizel,pisa
1551,yet,defecate,izxvarljam,belsar,caca
1552,yet,defecate,izxvarljam,belsar,cacat
1553,kin,havesexualintercourse,imampolovisnosenija,kozosul,fute
1554,kepet,havesexualintercourse,imampolovisnosenija,kozosul,fute
1564,biyon,begetoffather,sazdavam,szuletik,naste
1565,lind,borntobe,razdamse,szul,naste
1566,lindet,borntobe,razdamse,szul,naste
1567,statzn,pregnant,bremenna,terhes,insrcinat
1568,statzn,pregnant,bremenna,terhes,grea
1569,statzn,pregnant,bremenna,allapotos,insrcinat
1570,statzn,pregnant,bremenna,allapotos,grea
1571,mbars,pregnant,bremenna,terhes,insrcinat
1572,mbars,pregnant,bremenna,terhes,grea
1573,mbars,pregnant,bremenna,allapotos,insrcinat
1574,mbars,pregnant,bremenna,allapotos,grea
1576,igal,live,zeveja,el,trai
1577,igal,live,zeveja,el,vietui
1578,igal,live,zeveja,el,viu
1579,igal,live,zeveja,el,invia
1580,igal,live,zeveja,el,viat
1581,igal,live,zeveja,elet,trai
1582,igal,live,zeveja,elet,vietui
1583,igal,live,zeveja,elet,viu
1584,igal,live,zeveja,elet,invia
1585,igal,live,zeveja,elet,viat
1586,igal,live,ziv,el,trai
1587,igal,live,ziv,el,vietui
1588,igal,live,ziv,el,viu
1589,igal,live,ziv,el,invia
1590,igal,live,ziv,el,viat
1591,igal,live,ziv,elet,trai
1592,igal,live,ziv,elet,vietui
1593,igal,live,ziv,elet,viu
1594,igal,live,ziv,elet,invia
1595,igal,live,ziv,elet,viat
1596,igal,live,zivot,el,trai
1597,igal,live,zivot,el,vietui
1598,igal,live,zivot,el,viu
1599,igal,live,zivot,el,invia
1600,igal,live,zivot,el,viat
1601,igal,live,zivot,elet,trai
1602,igal,live,zivot,elet,vietui
